"","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"Otu2045",493,60,0,0,0,12.9,1.8,3.3
"Otu10877",494,60,0,0,0,12.9,1.8,3.3
"Otu331",495,60,0,0,0,13,1.8,3.3
"Otu185",496,60,0,0,0,13,1.8,3.3
"Otu574",497,60,0,0,0,13,1.8,3.3
"Otu658",498,60,0,0,0,13,1.8,3.3
"Otu418",499,60,0,0,0,13.1,1.8,3.4
"Otu1023",500,60,0,0,0,13.1,1.8,3.4
"Otu1008",501,60,0,0,0,13.1,1.8,3.4
"Otu1272",502,60,0,0,0,13.1,1.8,3.4
"Otu512",503,60,0,0,0,13.2,1.8,3.4
"Otu6186",504,60,0,0,0,13.2,1.8,3.4
"Otu5402",505,60,0,0,0,13.2,1.8,3.4
"Otu1137",506,60,0,0,0,13.2,1.8,3.4
"Otu173",507,60,0,0,0,13.3,1.8,3.4
"Otu1891",508,60,0,0,0,13.3,1.8,3.4
"Otu12167",509,60,0,0,0,13.3,1.8,3.4
"Otu407",510,60,0,0,0,13.3,1.8,3.4
"Otu17872",511,60,0,0,0,13.4,1.8,3.4
"Otu426",512,60,0,0,0,13.4,1.8,3.4
"Otu1321",513,60,0,0,0,13.4,1.8,3.4
"Otu676",514,60,0,0,0,13.4,1.8,3.5
"Otu102",515,60,0,0,0,13.5,1.8,3.5
"Otu711",516,60,0,0,0,13.5,1.8,3.5
"Otu1366",517,60,0,0,0,13.5,1.8,3.5
"Otu10306",518,60,0,0,0,13.5,1.8,3.5
"Otu1559",519,60,0,0,0,13.5,1.8,3.5
"Otu536",520,60,0,0,0,13.6,1.8,3.5
"Otu1512",521,60,0,0,0,13.6,1.8,3.5
"Otu1245",522,60,0,0,0,13.6,1.8,3.5
"Otu454",523,60,0,0,0,13.6,1.8,3.5
"Otu622",524,60,0,0,0,13.7,1.8,3.5
"Otu2811",525,60,0,0,0,13.7,1.8,3.5
"Otu689",526,60,0,0,0,13.7,1.8,3.5
"Otu1714",527,60,0,0,0,13.7,1.8,3.5
"Otu16016",528,60,0,0,0,13.8,1.8,3.5
"Otu808",529,60,0,0,0,13.8,1.8,3.6
"Otu2837",530,60,0,0,0,13.8,1.8,3.6
"Otu613",531,60,0,0,0,13.8,1.8,3.6
"Otu665",532,60,0,0,0,13.9,1.8,3.6
"Otu698",533,59,0,0,0,13.9,1.8,3.6
"Otu1846",534,59,0,0,0,13.9,1.8,3.6
"Otu17998",535,59,0,0,0,13.9,1.8,3.6
"Otu1250",536,59,0,0,0,14,1.8,3.6
"Otu960",537,59,0,0,0,14,1.8,3.6
"Otu13147",538,59,0,0,0,14,1.8,3.6
"Otu174",539,59,0,0,0,14,1.8,3.6
"Otu1517",540,59,0,0,0,14.1,1.8,3.6
"Otu1167",541,59,0,0,0,14.1,1.8,3.6
"Otu749",542,59,0,0,0,14.1,1.8,3.6
"Otu946",543,59,0,0,0,14.1,1.8,3.6
"Otu492",544,59,0,0,0,14.2,1.8,3.7
"Otu6405",545,59,0,0,0,14.2,1.8,3.7
"Otu3376",546,59,0,0,0,14.2,1.8,3.7
"Otu1188",547,59,0,0,0,14.2,1.8,3.7
"Otu1342",548,59,0,0,0,14.2,1.8,3.7
"Otu365",549,59,0,0,0,14.3,1.8,3.7
"Otu731",550,59,0,0,0,14.3,1.8,3.7
"Otu1826",551,59,0,0,0,14.3,1.8,3.7
"Otu741",552,59,0,0,0,14.3,1.8,3.7
"Otu370",553,59,0,0,0,14.4,1.8,3.7
"Otu531",554,59,0,0,0,14.4,1.8,3.7
"Otu13144",555,59,0,0,0,14.4,1.8,3.7
"Otu3389",556,59,0,0,0,14.4,1.8,3.7
"Otu872",557,59,0,0,0,14.5,1.8,3.7
"Otu543",558,59,0,0,0,14.5,1.8,3.7
"Otu1214",559,59,0,0,0,14.5,1.8,3.8
"Otu1092",560,59,0,0,0,14.5,1.8,3.8
"Otu546",561,59,0,0,0,14.6,1.8,3.8
"Otu12728",562,59,0,0,0,14.6,1.8,3.8
"Otu618",563,59,0,0,0,14.6,1.8,3.8
"Otu1998",564,59,0,0,0,14.6,1.8,3.8
"Otu17845",565,59,0,0,0,14.7,1.8,3.8
"Otu535",566,59,0,0,0,14.7,1.8,3.8
"Otu727",567,59,0,0,0,14.7,1.8,3.8
"Otu600",568,59,0,0,0,14.7,1.8,3.8
"Otu181",569,59,0,0,0,14.7,1.8,3.8
"Otu2041",570,59,0,0,0,14.8,1.8,3.8
"Otu372",571,59,0,0,0,14.8,1.8,3.8
"Otu290",572,59,0,0,0,14.8,1.8,3.8
"Otu563",573,59,0,0,0,14.8,1.8,3.9
"Otu4872",574,59,0,0,0,14.9,1.8,3.9
"Otu3422",575,59,0,0,0,14.9,1.8,3.9
"Otu334",576,59,0,0,0,14.9,1.8,3.9
"Otu214",577,59,0,0,0,14.9,1.8,3.9
"Otu4074",578,59,0,0,0,15,1.8,3.9
"Otu1097",579,59,0,0,0,15,1.8,3.9
"Otu323",580,59,0,0,0,15,1.8,3.9
"Otu406",581,59,0,0,0,15,1.8,3.9
"Otu353",582,59,0,0,0,15.1,1.8,3.9
"Otu148",583,58,0,0,0,15.1,1.8,3.9
"Otu231",584,58,0,0,0,15.1,1.8,3.9
"Otu413",585,58,0,0,0,15.1,1.8,3.9
"Otu907",586,58,0,0,0,15.2,1.8,3.9
"Otu850",587,58,0,0,0,15.2,1.8,3.9
"Otu724",588,58,0,0,0,15.2,1.8,4
"Otu467",589,58,0,0,0,15.2,1.8,4
"Otu377",590,58,0,0,0,15.2,1.8,4
"Otu1006",591,58,0,0,0,15.3,1.8,4
"Otu12267",592,58,0,0,0,15.3,1.8,4
"Otu2156",593,58,0,0,0,15.3,1.8,4
"Otu604",594,58,0,0,0,15.3,1.8,4
"Otu977",595,58,0,0,0,15.4,1.8,4
"Otu1635",596,58,0,0,0,15.4,1.8,4
"Otu1368",597,58,0,0,0,15.4,1.8,4
"Otu2301",598,58,0,0,0,15.4,1.8,4
"Otu16910",599,58,0,0,0,15.5,1.8,4
"Otu890",600,58,0,0,0,15.5,1.8,4
"Otu1494",601,58,0,0,0,15.5,1.8,4
"Otu539",602,58,0,0,0,15.5,1.8,4
"Otu15737",603,58,0,0,0,15.6,1.8,4.1
"Otu442",604,58,0,0,0,15.6,1.8,4.1
"Otu537",605,58,0,0,0,15.6,1.8,4.1
"Otu184",606,58,0,0,0,15.6,1.8,4.1
"Otu1088",607,58,0,0,0,15.6,1.8,4.1
"Otu518",608,58,0,0,0,15.7,1.8,4.1
"Otu550",609,58,0,0,0,15.7,1.8,4.1
"Otu673",610,58,0,0,0,15.7,1.8,4.1
"Otu1160",611,58,0,0,0,15.7,1.8,4.1
"Otu1128",612,58,0,0,0,15.8,1.8,4.1
"Otu257",613,58,0,0,0,15.8,1.8,4.1
"Otu15678",614,58,0,0,0,15.8,1.8,4.1
"Otu226",615,58,0,0,0,15.8,1.8,4.1
"Otu2439",616,58,0,0,0,15.9,1.8,4.1
"Otu802",617,58,0,0,0,15.9,1.8,4.1
"Otu2540",618,58,0,0,0,15.9,1.8,4.2
"Otu3939",619,58,0,0,0,15.9,1.8,4.2
"Otu385",620,58,0,0,0,16,1.8,4.2
"Otu754",621,58,0,0,0,16,1.8,4.2
"Otu599",622,58,0,0,0,16,1.8,4.2
"Otu1276",623,58,0,0,0,16,1.8,4.2
"Otu3217",624,58,0,0,0,16,1.8,4.2
"Otu779",625,58,0,0,0,16.1,1.8,4.2
"Otu865",626,58,0,0,0,16.1,1.8,4.2
"Otu914",627,58,0,0,0,16.1,1.8,4.2
"Otu450",628,58,0,0,0,16.1,1.8,4.2
"Otu286",629,58,0,0,0,16.2,1.8,4.2
"Otu1039",630,58,0,0,0,16.2,1.8,4.2
"Otu12386",631,58,0,0,0,16.2,1.8,4.2
"Otu594",632,58,0,0,0,16.2,1.8,4.2
"Otu468",633,58,0,0,0,16.3,1.8,4.3
"Otu718",634,58,0,0,0,16.3,1.8,4.3
"Otu1061",635,58,0,0,0,16.3,1.8,4.3
"Otu1615",636,58,0,0,0,16.3,1.8,4.3
"Otu586",637,58,0,0,0,16.4,1.8,4.3
"Otu583",638,58,0,0,0,16.4,1.8,4.3
"Otu4627",639,58,0,0,0,16.4,1.8,4.3
"Otu15700",640,58,0,0,0,16.4,1.8,4.3
"Otu937",641,58,0,0,0,16.4,1.8,4.3
"Otu232",642,58,0,0,0,16.5,1.8,4.3
"Otu13168",643,58,0,0,0,16.5,1.8,4.3
"Otu8315",644,58,0,0,0,16.5,1.8,4.3
"Otu17712",645,58,0,0,0,16.5,1.8,4.3
"Otu208",646,58,0,0,0,16.6,1.8,4.3
"Otu1522",647,58,0,0,0,16.6,1.8,4.3
"Otu1924",648,58,0,0,0,16.6,1.8,4.4
"Otu732",649,58,0,0,0,16.6,1.8,4.4
"Otu598",650,58,0,0,0,16.7,1.8,4.4
"Otu387",651,58,0,0,0,16.7,1.8,4.4
"Otu1348",652,58,0,0,0,16.7,1.8,4.4
"Otu568",653,58,0,0,0,16.7,1.8,4.4
"Otu807",654,58,0,0,0,16.8,1.8,4.4
"Otu2789",655,58,0,0,0,16.8,1.8,4.4
"Otu1847",656,58,0,0,0,16.8,1.8,4.4
"Otu8104",657,58,0,0,0,16.8,1.8,4.4
"Otu1607",658,58,0,0,0,16.8,1.8,4.4
"Otu1632",659,58,0,0,0,16.9,1.8,4.4
"Otu314",660,58,0,0,0,16.9,1.8,4.4
"Otu1156",661,58,0,0,0,16.9,1.8,4.4
"Otu1135",662,58,0,0,0,16.9,1.8,4.4
"Otu631",663,57,0,0,0,17,1.8,4.5
"Otu902",664,57,0,0,0,17,1.8,4.5
"Otu7900",665,57,0,0,0,17,1.8,4.5
"Otu606",666,57,0,0,0,17,1.8,4.5
"Otu524",667,57,0,0,0,17.1,1.8,4.5
"Otu699",668,57,0,0,0,17.1,1.8,4.5
"Otu13566",669,57,0,0,0,17.1,1.8,4.5
"Otu213",670,57,0,0,0,17.1,1.8,4.5
"Otu702",671,57,0,0,0,17.1,1.8,4.5
"Otu7692",672,57,0,0,0,17.2,1.8,4.5
"Otu1065",673,57,0,0,0,17.2,1.8,4.5
"Otu2134",674,57,0,0,0,17.2,1.8,4.5
"Otu287",675,57,0,0,0,17.2,1.8,4.5
"Otu1803",676,57,0,0,0,17.3,1.8,4.5
"Otu14028",677,57,0,0,0,17.3,1.8,4.5
"Otu1247",678,57,0,0,0,17.3,1.8,4.6
"Otu342",679,57,0,0,0,17.3,1.8,4.6
"Otu350",680,57,0,0,0,17.4,1.8,4.6
"Otu345",681,57,0,0,0,17.4,1.8,4.6
"Otu386",682,57,0,0,0,17.4,1.8,4.6
"Otu249",683,57,0,0,0,17.4,1.8,4.6
"Otu662",684,57,0,0,0,17.4,1.8,4.6
"Otu1379",685,57,0,0,0,17.5,1.8,4.6
"Otu15178",686,57,0,0,0,17.5,1.8,4.6
"Otu844",687,57,0,0,0,17.5,1.8,4.6
"Otu2160",688,57,0,0,0,17.5,1.8,4.6
"Otu1779",689,57,0,0,0,17.6,1.8,4.6
"Otu399",690,57,0,0,0,17.6,1.8,4.6
"Otu3486",691,57,0,0,0,17.6,1.8,4.6
"Otu13486",692,57,0,0,0,17.6,1.8,4.6
"Otu614",693,57,0,0,0,17.7,1.8,4.7
"Otu1388",694,57,0,0,0,17.7,1.8,4.7
"Otu645",695,57,0,0,0,17.7,1.8,4.7
"Otu1828",696,57,0,0,0,17.7,1.8,4.7
"Otu224",697,57,0,0,0,17.7,1.8,4.7
"Otu693",698,57,0,0,0,17.8,1.8,4.7
"Otu281",699,57,0,0,0,17.8,1.8,4.7
"Otu863",700,57,0,0,0,17.8,1.8,4.7
"Otu412",701,57,0,0,0,17.8,1.8,4.7
"Otu2250",702,57,0,0,0,17.9,1.8,4.7
"Otu756",703,57,0,0,0,17.9,1.8,4.7
"Otu2719",704,57,0,0,0,17.9,1.8,4.7
"Otu918",705,57,0,0,0,17.9,1.8,4.7
"Otu822",706,57,0,0,0,18,1.8,4.7
"Otu2799",707,57,0,0,0,18,1.8,4.8
"Otu1787",708,57,0,0,0,18,1.8,4.8
"Otu2927",709,57,0,0,0,18,1.8,4.8
"Otu2014",710,57,0,0,0,18,1.8,4.8
"Otu1122",711,57,0,0,0,18.1,1.8,4.8
"Otu1326",712,57,0,0,0,18.1,1.8,4.8
"Otu1000",713,57,0,0,0,18.1,1.8,4.8
"Otu592",714,57,0,0,0,18.1,1.8,4.8
"Otu777",715,57,0,0,0,18.2,1.8,4.8
"Otu374",716,57,0,0,0,18.2,1.8,4.8
"Otu14269",717,57,0,0,0,18.2,1.8,4.8
"Otu502",718,57,0,0,0,18.2,1.8,4.8
"Otu1897",719,57,0,0,0,18.3,1.8,4.8
"Otu292",720,57,0,0,0,18.3,1.8,4.8
"Otu319",721,56,0,0,0,18.3,1.7,4.8
"Otu341",722,56,0,0,0,18.3,1.7,4.9
"Otu423",723,56,0,0,0,18.3,1.7,4.9
"Otu908",724,56,0,0,0,18.4,1.7,4.9
"Otu12062",725,56,0,0,0,18.4,1.7,4.9
"Otu672",726,56,0,0,0,18.4,1.7,4.9
"Otu591",727,56,0,0,0,18.4,1.7,4.9
"Otu1119",728,56,0,0,0,18.5,1.7,4.9
"Otu3951",729,56,0,0,0,18.5,1.7,4.9
"Otu4237",730,56,0,0,0,18.5,1.7,4.9
"Otu992",731,56,0,0,0,18.5,1.7,4.9
"Otu201",732,56,0,0,0,18.6,1.7,4.9
"Otu4",733,56,0,0,0,18.6,1.7,4.9
"Otu465",734,56,0,0,0,18.6,1.7,4.9
"Otu10197",735,56,0,0,0,18.6,1.7,4.9
"Otu16025",736,56,0,0,0,18.6,1.7,4.9
"Otu728",737,56,0,0,0,18.7,1.7,5
"Otu272",738,56,0,0,0,18.7,1.7,5
"Otu5815",739,56,0,0,0,18.7,1.7,5
"Otu1689",740,56,0,0,0,18.7,1.7,5
"Otu616",741,56,0,0,0,18.8,1.7,5
"Otu861",742,56,0,0,0,18.8,1.7,5
"Otu2402",743,56,0,0,0,18.8,1.7,5
"Otu1906",744,56,0,0,0,18.8,1.7,5
"Otu198",745,56,0,0,0,18.8,1.7,5
"Otu14693",746,56,0,0,0,18.9,1.7,5
"Otu305",747,56,0,0,0,18.9,1.7,5
"Otu8014",748,56,0,0,0,18.9,1.7,5
"Otu275",749,56,0,0,0,18.9,1.7,5
"Otu2052",750,56,0,0,0,19,1.7,5
"Otu8901",751,56,0,0,0,19,1.7,5
"Otu3303",752,56,0,0,0,19,1.7,5.1
"Otu221",753,56,0,0,0,19,1.7,5.1
"Otu1098",754,56,0,0,0,19.1,1.7,5.1
"Otu2804",755,56,0,0,0,19.1,1.7,5.1
"Otu144",756,56,0,0,0,19.1,1.7,5.1
"Otu7640",757,56,0,0,0,19.1,1.7,5.1
"Otu14501",758,56,0,0,0,19.1,1.7,5.1
"Otu17804",759,56,0,0,0,19.2,1.7,5.1
"Otu10384",760,56,0,0,0,19.2,1.7,5.1
"Otu12648",761,56,0,0,0,19.2,1.7,5.1
"Otu1882",762,56,0,0,0,19.2,1.7,5.1
"Otu1121",763,56,0,0,0,19.3,1.7,5.1
"Otu1278",764,56,0,0,0,19.3,1.7,5.1
"Otu917",765,56,0,0,0,19.3,1.7,5.1
"Otu2007",766,56,0,0,0,19.3,1.7,5.1
"Otu2076",767,56,0,0,0,19.3,1.7,5.2
"Otu657",768,56,0,0,0,19.4,1.7,5.2
"Otu204",769,56,0,0,0,19.4,1.7,5.2
"Otu644",770,56,0,0,0,19.4,1.7,5.2
"Otu262",771,56,0,0,0,19.4,1.7,5.2
"Otu498",772,56,0,0,0,19.5,1.7,5.2
"Otu138",773,56,0,0,0,19.5,1.7,5.2
"Otu1001",774,56,0,0,0,19.5,1.7,5.2
"Otu398",775,56,0,0,0,19.5,1.7,5.2
"Otu2730",776,56,0,0,0,19.5,1.7,5.2
"Otu2316",777,56,0,0,0,19.6,1.7,5.2
"Otu799",778,56,0,0,0,19.6,1.7,5.2
"Otu903",779,56,0,0,0,19.6,1.7,5.2
"Otu995",780,56,0,0,0,19.6,1.7,5.2
"Otu585",781,56,0,0,0,19.7,1.7,5.2
"Otu823",782,56,0,0,0,19.7,1.7,5.3
"Otu121",783,56,0,0,0,19.7,1.7,5.3
"Otu541",784,56,0,0,0,19.7,1.7,5.3
"Otu8619",785,56,0,0,0,19.8,1.7,5.3
"Otu6228",786,56,0,0,0,19.8,1.7,5.3
"Otu10158",787,55,0,0,0,19.8,1.7,5.3
"Otu715",788,55,0,0,0,19.8,1.7,5.3
"Otu14973",789,55,0,0,0,19.8,1.7,5.3
"Otu1813",790,55,0,0,0,19.9,1.7,5.3
"Otu17522",791,55,0,0,0,19.9,1.7,5.3
"Otu1747",792,55,0,0,0,19.9,1.7,5.3
"Otu11647",793,55,0,0,0,19.9,1.7,5.3
"Otu234",794,55,0,0,0,20,1.7,5.3
"Otu737",795,55,0,0,0,20,1.7,5.3
"Otu499",796,55,0,0,0,20,1.7,5.3
"Otu404",797,55,0,0,0,20,1.7,5.4
"Otu344",798,55,0,0,0,20,1.7,5.4
"Otu597",799,55,0,0,0,20.1,1.7,5.4
"Otu438",800,55,0,0,0,20.1,1.7,5.4
"Otu312",801,55,0,0,0,20.1,1.7,5.4
"Otu515",802,55,0,0,0,20.1,1.7,5.4
"Otu712",803,55,0,0,0,20.2,1.7,5.4
"Otu251",804,55,0,0,0,20.2,1.7,5.4
"Otu428",805,55,0,0,0,20.2,1.7,5.4
"Otu950",806,55,0,0,0,20.2,1.7,5.4
"Otu256",807,55,0,0,0,20.2,1.7,5.4
"Otu605",808,55,0,0,0,20.3,1.7,5.4
"Otu6122",809,55,0,0,0,20.3,1.7,5.4
"Otu215",810,55,0,0,0,20.3,1.7,5.4
"Otu10383",811,55,0,0,0,20.3,1.7,5.4
"Otu347",812,55,0,0,0,20.4,1.7,5.5
"Otu315",813,55,0,0,0,20.4,1.7,5.5
"Otu265",814,55,0,0,0,20.4,1.7,5.5
"Otu772",815,55,0,0,0,20.4,1.7,5.5
"Otu828",816,55,0,0,0,20.4,1.7,5.5
"Otu369",817,55,0,0,0,20.5,1.7,5.5
"Otu1143",818,55,0,0,0,20.5,1.7,5.5
"Otu853",819,55,0,0,0,20.5,1.7,5.5
"Otu394",820,55,0,0,0,20.5,1.7,5.5
"Otu4453",821,55,0,0,0,20.6,1.7,5.5
"Otu6090",822,55,0,0,0,20.6,1.7,5.5
"Otu2357",823,55,0,0,0,20.6,1.7,5.5
"Otu9580",824,55,0,0,0,20.6,1.7,5.5
"Otu1875",825,55,0,0,0,20.6,1.7,5.5
"Otu390",826,55,0,0,0,20.7,1.7,5.6
"Otu1175",827,55,0,0,0,20.7,1.7,5.6
"Otu2065",828,55,0,0,0,20.7,1.7,5.6
"Otu638",829,55,0,0,0,20.7,1.7,5.6
"Otu293",830,55,0,0,0,20.8,1.7,5.6
"Otu1185",831,55,0,0,0,20.8,1.7,5.6
"Otu973",832,55,0,0,0,20.8,1.7,5.6
"Otu15627",833,55,0,0,0,20.8,1.7,5.6
"Otu1377",834,55,0,0,0,20.8,1.7,5.6
"Otu2243",835,55,0,0,0,20.9,1.7,5.6
"Otu155",836,55,0,0,0,20.9,1.7,5.6
"Otu8069",837,55,0,0,0,20.9,1.7,5.6
"Otu14113",838,55,0,0,0,20.9,1.7,5.6
"Otu403",839,55,0,0,0,21,1.7,5.6
"Otu943",840,55,0,0,0,21,1.7,5.6
"Otu705",841,55,0,0,0,21,1.7,5.7
"Otu1152",842,55,0,0,0,21,1.7,5.7
"Otu8001",843,55,0,0,0,21,1.7,5.7
"Otu351",844,55,0,0,0,21.1,1.7,5.7
"Otu3721",845,55,0,0,0,21.1,1.7,5.7
"Otu1109",846,55,0,0,0,21.1,1.7,5.7
"Otu855",847,55,0,0,0,21.1,1.7,5.7
"Otu328",848,55,0,0,0,21.2,1.7,5.7
"Otu1728",849,55,0,0,0,21.2,1.7,5.7
"Otu2502",850,55,0,0,0,21.2,1.7,5.7
"Otu3004",851,55,0,0,0,21.2,1.7,5.7
"Otu12563",852,55,0,0,0,21.2,1.7,5.7
"Otu697",853,55,0,0,0,21.3,1.7,5.7
"Otu2822",854,55,0,0,0,21.3,1.7,5.7
"Otu1680",855,55,0,0,0,21.3,1.7,5.7
"Otu478",856,55,0,0,0,21.3,1.7,5.8
"Otu195",857,54,0,0,0,21.4,1.7,5.8
"Otu1390",858,54,0,0,0,21.4,1.7,5.8
"Otu835",859,54,0,0,0,21.4,1.7,5.8
"Otu747",860,54,0,0,0,21.4,1.7,5.8
"Otu1762",861,54,0,0,0,21.4,1.7,5.8
"Otu1323",862,54,0,0,0,21.5,1.7,5.8
"Otu2841",863,54,0,0,0,21.5,1.7,5.8
"Otu10710",864,54,0,0,0,21.5,1.7,5.8
"Otu220",865,54,0,0,0,21.5,1.7,5.8
"Otu582",866,54,0,0,0,21.6,1.7,5.8
"Otu7364",867,54,0,0,0,21.6,1.7,5.8
"Otu829",868,54,0,0,0,21.6,1.7,5.8
"Otu1044",869,54,0,0,0,21.6,1.7,5.8
"Otu5477",870,54,0,0,0,21.6,1.7,5.8
"Otu961",871,54,0,0,0,21.7,1.7,5.9
"Otu1081",872,54,0,0,0,21.7,1.7,5.9
"Otu16276",873,54,0,0,0,21.7,1.7,5.9
"Otu1929",874,54,0,0,0,21.7,1.7,5.9
"Otu434",875,54,0,0,0,21.8,1.7,5.9
"Otu1203",876,54,0,0,0,21.8,1.7,5.9
"Otu283",877,54,0,0,0,21.8,1.7,5.9
"Otu1514",878,54,0,0,0,21.8,1.7,5.9
"Otu16927",879,54,0,0,0,21.8,1.7,5.9
"Otu1863",880,54,0,0,0,21.9,1.7,5.9
"Otu2482",881,54,0,0,0,21.9,1.7,5.9
"Otu830",882,54,0,0,0,21.9,1.7,5.9
"Otu3647",883,54,0,0,0,21.9,1.7,5.9
"Otu2029",884,54,0,0,0,21.9,1.7,5.9
"Otu685",885,54,0,0,0,22,1.7,5.9
"Otu1931",886,54,0,0,0,22,1.7,6
"Otu1227",887,54,0,0,0,22,1.7,6
"Otu3823",888,54,0,0,0,22,1.7,6
"Otu16808",889,54,0,0,0,22.1,1.7,6
"Otu780",890,54,0,0,0,22.1,1.7,6
"Otu566",891,54,0,0,0,22.1,1.7,6
"Otu2015",892,54,0,0,0,22.1,1.7,6
"Otu381",893,54,0,0,0,22.1,1.7,6
"Otu1174",894,54,0,0,0,22.2,1.7,6
"Otu3202",895,54,0,0,0,22.2,1.7,6
"Otu748",896,54,0,0,0,22.2,1.7,6
"Otu1057",897,54,0,0,0,22.2,1.7,6
"Otu4096",898,54,0,0,0,22.3,1.7,6
"Otu12625",899,54,0,0,0,22.3,1.7,6
"Otu291",900,54,0,0,0,22.3,1.7,6
"Otu5897",901,54,0,0,0,22.3,1.7,6.1
"Otu1651",902,54,0,0,0,22.3,1.7,6.1
"Otu430",903,54,0,0,0,22.4,1.7,6.1
"Otu1700",904,54,0,0,0,22.4,1.7,6.1
"Otu2717",905,54,0,0,0,22.4,1.7,6.1
"Otu2499",906,54,0,0,0,22.4,1.7,6.1
"Otu9129",907,54,0,0,0,22.5,1.7,6.1
"Otu4491",908,54,0,0,0,22.5,1.7,6.1
"Otu625",909,54,0,0,0,22.5,1.7,6.1
"Otu13304",910,54,0,0,0,22.5,1.7,6.1
"Otu324",911,54,0,0,0,22.5,1.7,6.1
"Otu13267",912,54,0,0,0,22.6,1.7,6.1
"Otu493",913,54,0,0,0,22.6,1.7,6.1
"Otu562",914,54,0,0,0,22.6,1.7,6.1
"Otu2281",915,54,0,0,0,22.6,1.7,6.1
"Otu3365",916,54,0,0,0,22.6,1.7,6.2
"Otu876",917,54,0,0,0,22.7,1.7,6.2
"Otu859",918,54,0,0,0,22.7,1.7,6.2
"Otu9922",919,54,0,0,0,22.7,1.7,6.2
"Otu58",920,54,0,0,0,22.7,1.7,6.2
"Otu1888",921,54,0,0,0,22.8,1.7,6.2
"Otu1132",922,53,0,0,0,22.8,1.7,6.2
"Otu654",923,53,0,0,0,22.8,1.7,6.2
"Otu719",924,53,0,0,0,22.8,1.7,6.2
"Otu579",925,53,0,0,0,22.8,1.7,6.2
"Otu9314",926,53,0,0,0,22.9,1.7,6.2
"Otu2367",927,53,0,0,0,22.9,1.7,6.2
"Otu13550",928,53,0,0,0,22.9,1.7,6.2
"Otu1120",929,53,0,0,0,22.9,1.7,6.2
"Otu393",930,53,0,0,0,23,1.7,6.2
"Otu12335",931,53,0,0,0,23,1.7,6.3
"Otu838",932,53,0,0,0,23,1.7,6.3
"Otu710",933,53,0,0,0,23,1.7,6.3
"Otu976",934,53,0,0,0,23,1.7,6.3
"Otu4615",935,53,0,0,0,23.1,1.7,6.3
"Otu1085",936,53,0,0,0,23.1,1.7,6.3
"Otu1454",937,53,0,0,0,23.1,1.7,6.3
"Otu1444",938,53,0,0,0,23.1,1.7,6.3
"Otu667",939,53,0,0,0,23.1,1.7,6.3
"Otu671",940,53,0,0,0,23.2,1.7,6.3
"Otu1653",941,53,0,0,0,23.2,1.7,6.3
"Otu1489",942,53,0,0,0,23.2,1.7,6.3
"Otu816",943,53,0,0,0,23.2,1.7,6.3
"Otu982",944,53,0,0,0,23.3,1.7,6.3
"Otu1718",945,53,0,0,0,23.3,1.7,6.3
"Otu1455",946,53,0,0,0,23.3,1.7,6.4
"Otu1207",947,53,0,0,0,23.3,1.7,6.4
"Otu1037",948,53,0,0,0,23.3,1.7,6.4
"Otu947",949,53,0,0,0,23.4,1.7,6.4
"Otu2001",950,53,0,0,0,23.4,1.7,6.4
"Otu790",951,53,0,0,0,23.4,1.7,6.4
"Otu2880",952,53,0,0,0,23.4,1.7,6.4
"Otu180",953,53,0,0,0,23.4,1.7,6.4
"Otu2391",954,53,0,0,0,23.5,1.7,6.4
"Otu660",955,53,0,0,0,23.5,1.7,6.4
"Otu11376",956,53,0,0,0,23.5,1.7,6.4
"Otu1669",957,53,0,0,0,23.5,1.7,6.4
"Otu1134",958,53,0,0,0,23.6,1.7,6.4
"Otu161",959,53,0,0,0,23.6,1.7,6.4
"Otu1293",960,53,0,0,0,23.6,1.7,6.5
"Otu13719",961,53,0,0,0,23.6,1.7,6.5
"Otu12442",962,53,0,0,0,23.6,1.7,6.5
"Otu496",963,53,0,0,0,23.7,1.7,6.5
"Otu2816",964,53,0,0,0,23.7,1.7,6.5
"Otu795",965,53,0,0,0,23.7,1.7,6.5
"Otu10823",966,53,0,0,0,23.7,1.7,6.5
"Otu694",967,53,0,0,0,23.7,1.7,6.5
"Otu11586",968,53,0,0,0,23.8,1.7,6.5
"Otu916",969,53,0,0,0,23.8,1.7,6.5
"Otu446",970,53,0,0,0,23.8,1.7,6.5
"Otu230",971,53,0,0,0,23.8,1.7,6.5
"Otu544",972,53,0,0,0,23.9,1.7,6.5
"Otu4226",973,53,0,0,0,23.9,1.7,6.5
"Otu7538",974,53,0,0,0,23.9,1.7,6.5
"Otu239",975,53,0,0,0,23.9,1.7,6.6
"Otu3007",976,53,0,0,0,23.9,1.7,6.6
"Otu5515",977,53,0,0,0,24,1.7,6.6
"Otu3973",978,53,0,0,0,24,1.7,6.6
"Otu456",979,53,0,0,0,24,1.7,6.6
"Otu2307",980,53,0,0,0,24,1.7,6.6
"Otu474",981,53,0,0,0,24,1.7,6.6
"Otu1140",982,53,0,0,0,24.1,1.7,6.6
"Otu805",983,53,0,0,0,24.1,1.7,6.6
"Otu1083",984,53,0,0,0,24.1,1.7,6.6
"Otu3276",985,53,0,0,0,24.1,1.7,6.6
"Otu734",986,53,0,0,0,24.2,1.7,6.6
"Otu9489",987,53,0,0,0,24.2,1.7,6.6
"Otu4478",988,52,0,0,0,24.2,1.7,6.6
